0,1,2,3
2.0,10224.45533281405,10795.677241308449,10796.241354565716
0.0,10224.987697326518,10227.01699450181,10228.345767216808
3.0,10225.817302567471,10481.875109966271,10498.161189800385
1.0,10227.01699450181,11326.509168486316,11339.131983079003
1.0,10228.345767216808,11330.49106153915,11334.79798898472
3.0,10229.417428776904,10491.112674118524,10494.45668910813
2.0,10230.135639602666,10796.241354565716,10800.051426400649
3.0,10230.383833951768,10494.45668910813,10497.16610721212
3.0,10232.296380375275,10494.74825054464,10496.140662581129
4.0,10234.106996033448,10234.106996033448,10279.265477693005
0.0,10235.14327746871,10235.14327746871,10235.188135664179
1.0,10235.188135664179,11331.058572247051,11369.737140611503
3.0,10235.369179544716,10496.140662581129,10555.832888122608
0.0,10236.0562041917,10236.0562041917,10236.44993350923
1.0,10236.44993350923,11334.79798898472,11338.360657680149
2.0,10237.730718657547,10800.051426400649,10807.87851967692
4.0,10241.529467477283,10241.529467477283,10265.331458437731
2.0,10242.640583669876,10803.302232660588,10813.95274558494
4.0,10243.602212828593,10243.602212828593,10244.568021714378
2.0,10243.885785656026,10805.849604634495,10808.959533873218
3.0,10245.285611087227,10497.16610721212,10498.51014081198
2.0,10247.321618867674,10807.87851967692,10814.39893840839
4.0,10247.40379005219,10247.40379005219,10251.656316747452
4.0,10250.044854066158,10251.656316747452,10252.035573240655
2.0,10251.798330191372,10808.959533873218,10833.403428754504
3.0,10253.657400618184,10498.161189800385,10512.097910429007
0.0,10253.805731681685,10253.805731681685,10255.140489647352
1.0,10255.140489647352,11338.360657680149,11350.62322067775
2.0,10255.945932734989,10813.95274558494,10817.6417513532
0.0,10257.046928655229,10257.046928655229,10258.143899413173
0.0,10257.280431999914,10258.143899413173,10258.146295517416
1.0,10258.143899413173,11339.131983079003,11339.575549626235
1.0,10258.146295517416,11339.575549626235,11358.312032921052
3.0,10260.238980819026,10498.51014081198,10505.78248298324
0.0,10263.366470293628,10263.366470293628,10265.452715019042
1.0,10265.452715019042,11350.62322067775,11353.102748843914
4.0,10266.024395835102,10266.024395835102,10285.600403330247
0.0,10267.171441018947,10267.171441018947,10268.086173339228
4.0,10267.612627747867,10267.612627747867,10275.844329132104
1.0,10268.086173339228,11353.102748843914,11374.613346181997
3.0,10269.197659265124,10505.78248298324,10520.409681393638
4.0,10270.488091489504,10275.844329132104,10276.605589320934
4.0,10271.865951928872,10276.605589320934,10311.09595741018
3.0,10272.672017712128,10512.097910429007,10515.881934518891
4.0,10274.079134962403,10279.265477693005,10325.454315078083
2.0,10275.7884095623,10814.39893840839,10815.877983682309
2.0,10277.400159927141,10815.877983682309,10819.24738309241
0.0,10277.522935729428,10277.522935729428,10279.958890161985
3.0,10278.145639235467,10515.881934518891,10518.036117625114
1.0,10279.958890161985,11358.312032921052,11362.07252552258
0.0,10282.66948432194,10282.66948432194,10282.850595165648
1.0,10282.850595165648,11362.07252552258,11373.40596929694
3.0,10283.143159329504,10518.036117625114,10518.308212483396
3.0,10284.944461721254,10518.308212483396,10569.87803745778
4.0,10286.175095277344,10286.175095277344,10304.278886216789
2.0,10286.683621186196,10817.6417513532,10823.573187260608
3.0,10287.452956087303,10520.409681393638,10530.249606926747
2.0,10293.879739285378,10819.24738309241,10824.976559725423
3.0,10293.958888592037,10530.249606926747,10533.841689685774
0.0,10294.957450857037,10294.957450857037,10299.990427144492
2.0,10295.363494343508,10823.573187260608,10938.551716306376
1.0,10299.990427144492,11369.737140611503,11381.635221296448
4.0,10300.992753548544,10304.278886216789,10317.04481815211
3.0,10301.445790818832,10533.841689685774,10540.143812484785
0.0,10302.849294503525,10302.849294503525,10304.489346066995
0.0,10304.317376222878,10304.489346066995,10304.657184378675
1.0,10304.489346066995,11373.40596929694,11398.026974745706
1.0,10304.657184378675,11374.613346181997,11375.51690206029
2.0,10304.858655176353,10824.976559725423,10848.194897865858
0.0,10306.74622350364,10306.74622350364,10307.056015607088
1.0,10307.056015607088,11375.51690206029,11439.809390615117
2.0,10307.082160195523,10833.403428754504,10848.33484924797
3.0,10308.321995816144,10540.143812484785,10543.375542553991
3.0,10310.490668471917,10543.375542553991,10549.002138961212
3.0,10311.531562190883,10549.002138961212,10554.415396437968
2.0,10311.76782574013,10848.194897865858,10889.255797144902
3.0,10312.402646402594,10554.415396437968,10573.913332865279
0.0,10312.59627206526,10312.59627206526,10313.278989265551
0.0,10312.70703500739,10313.278989265551,10314.6501851166
1.0,10313.278989265551,11381.635221296448,11385.687915057742
0.0,10314.016489555082,10314.6501851166,10314.81841486848
0.0,10314.211177137806,10314.81841486848,10316.596992530107
2.0,10314.50953550798,10848.33484924797,10849.415252847044
1.0,10314.6501851166,11385.687915057742,11385.82306756275
1.0,10314.81841486848,11385.82306756275,11406.439404411421
1.0,10316.596992530107,11398.026974745706,11423.731042634265
2.0,10321.906234744483,10849.415252847044,10864.112358083292
4.0,10322.13075187032,10322.13075187032,10341.115940976215
0.0,10323.046986594103,10323.046986594103,10324.26235296576
2.0,10323.416013044249,10864.112358083292,10875.069695132379
1.0,10324.26235296576,11406.439404411421,11437.300819191509
2.0,10324.706049521723,10875.069695132379,10882.552247350295
4.0,10326.52300190322,10326.52300190322,10363.0654413584
0.0,10326.84920871586,10326.84920871586,10327.643768053791
1.0,10327.643768053791,11423.731042634265,11439.455575366515
0.0,10328.773848155426,10328.773848155426,10329.481195048756
1.0,10329.481195048756,11437.300819191509,11442.822515476711
0.0,10329.658966081104,10329.658966081104,10331.72768719499
2.0,10330.40714544003,10882.552247350295,10882.581668286635
1.0,10331.72768719499,11439.455575366515,11441.979142319211
3.0,10334.072433253124,10555.832888122608,10556.423203859653
3.0,10334.602779800069,10556.423203859653,10573.064619777208
0.0,10334.78970176217,10334.78970176217,10335.053502523737
1.0,10335.053502523737,11439.809390615117,11456.451121727276
4.0,10336.744948237656,10336.744948237656,10344.73175521026
0.0,10336.862444766444,10336.862444766444,10337.589481129962
0.0,10337.441157344709,10337.589481129962,10337.606901871015
1.0,10337.589481129962,11441.979142319211,11442.262332515043
1.0,10337.606901871015,11442.262332515043,11445.962783346253
4.0,10338.101523520958,10341.115940976215,10345.799249843603
4.0,10338.28692889835,10344.73175521026,10346.001164719268
2.0,10338.289748971329,10882.581668286635,10888.535162210414
2.0,10340.93791592122,10888.535162210414,10894.193348079947
2.0,10342.050622542309,10889.255797144902,10890.059801539339
0.0,10342.710802555259,10342.710802555259,10344.511930197366
4.0,10343.243349130458,10345.799249843603,10371.024236029041
3.0,10343.777712588073,10569.87803745778,10592.854362925329
2.0,10343.91291079144,10890.059801539339,10901.233587676936
1.0,10344.511930197366,11442.822515476711,11473.780064680122
4.0,10344.636391703343,10346.001164719268,10355.291580212033
2.0,10345.139428745346,10894.193348079947,10905.880921932125
2.0,10346.802222901526,10901.233587676936,10905.398666564068
4.0,10351.381699336993,10355.291580212033,10365.35841546912
0.0,10351.390886182731,10351.390886182731,10351.73937485943
1.0,10351.73937485943,11445.962783346253,11449.663832112117
0.0,10353.293819927381,10353.293819927381,10358.600374209847
2.0,10353.393467482274,10905.398666564068,10919.669313786422
4.0,10353.435432255179,10363.0654413584,10382.852139344768
2.0,10354.916269184152,10905.880921932125,10913.977162139374
3.0,10358.439930271448,10573.064619777208,10602.705258212169
1.0,10358.600374209847,11449.663832112117,11452.283755649078
2.0,10361.253889190799,10913.977162139374,10922.17860955053
2.0,10361.338123085156,10919.669313786422,10957.153217347464
3.0,10361.647686968588,10573.913332865279,10586.893604947538
0.0,10364.542260331273,10364.542260331273,10365.133964142613
2.0,10365.009129013342,10922.17860955053,10926.554739445088
1.0,10365.133964142613,11452.283755649078,11499.164267159416
0.0,10367.003835897747,10367.003835897747,10367.068339177453
1.0,10367.068339177453,11456.451121727276,11464.67265145366
3.0,10368.298316597851,10586.893604947538,10604.89093350967
4.0,10368.88894883202,10368.88894883202,10375.179782146457
4.0,10376.216852583942,10376.216852583942,10379.148974271578
2.0,10376.418869212104,10926.554739445088,10946.648538088315
0.0,10378.146333563684,10378.146333563684,10378.937659811014
2.0,10378.15538367864,10938.551716306376,10939.308671211398
1.0,10378.937659811014,11464.67265145366,11483.164703799948
0.0,10383.211840974638,10383.211840974638,10383.330816714048
1.0,10383.330816714048,11473.780064680122,11482.055447727384
4.0,10384.576327086757,10384.576327086757,10386.095433391882
0.0,10384.63834666353,10384.63834666353,10385.699018768459
4.0,10385.368593028543,10385.368593028543,10398.799227188694
1.0,10385.699018768459,11482.055447727384,11482.699938468935
0.0,10392.77469421668,10392.77469421668,10393.710920790514
0.0,10392.899555391868,10393.710920790514,10394.296113468105
2.0,10392.90200019141,10939.308671211398,10947.988869158546
2.0,10393.218305437227,10946.648538088315,10974.701839175887
1.0,10393.710920790514,11482.699938468935,11505.520424532337
1.0,10394.296113468105,11483.164703799948,11522.281783402255
2.0,10394.762496923155,10947.988869158546,10950.792391840256
3.0,10396.047031402975,10592.854362925329,10607.253890549806
3.0,10397.59207816356,10602.705258212169,10611.709058873339
4.0,10397.771618565885,10397.771618565885,10410.922613260871
4.0,10397.884743143572,10397.884743143572,10407.75887824911
4.0,10398.118920863597,10398.799227188694,10415.335306830053
0.0,10399.002235921329,10399.002235921329,10404.96513587487
2.0,10399.788632304648,10950.792391840256,10954.843845246058
3.0,10402.120116387465,10604.89093350967,10606.108159517722
3.0,10402.401589409512,10606.108159517722,10630.913535332995
4.0,10402.458672169965,10407.75887824911,10416.084432765341
0.0,10403.491398131477,10404.96513587487,10406.581820774896
1.0,10404.96513587487,11499.164267159416,11505.02056702656
1.0,10406.581820774896,11505.02056702656,11531.114341616218
2.0,10408.464845436945,10954.843845246058,10966.050484339716
3.0,10409.333219957804,10607.253890549806,10616.052849131
0.0,10411.656256722736,10411.656256722736,10412.001277593628
1.0,10412.001277593628,11505.520424532337,11518.227898122776
3.0,10412.302956577763,10611.709058873339,10621.299864584342
3.0,10413.005077810913,10616.052849131,10644.916806888976
2.0,10413.39142226404,10957.153217347464,10964.309512923326
3.0,10414.749320852236,10621.299864584342,10667.662451643779
3.0,10417.634837826172,10630.913535332995,10631.763603670575
4.0,10421.441077389258,10421.441077389258,10423.995901706128
4.0,10421.447411295163,10421.447411295163,10428.350905064231
2.0,10425.895231215107,10964.309512923326,10972.890626141316
2.0,10426.342037737444,10966.050484339716,10966.864325791998
2.0,10426.470341964068,10966.864325791998,10976.092172530753
3.0,10427.404054464825,10631.763603670575,10643.448759740197
2.0,10428.48158419379,10972.890626141316,10974.761712614927
0.0,10428.838329078697,10428.838329078697,10430.507908483754
0.0,10430.310829213244,10430.507908483754,10430.809881170153
1.0,10430.507908483754,11518.227898122776,11535.695871141274
1.0,10430.809881170153,11522.281783402255,11550.013756299166
3.0,10430.913953818095,10643.448759740197,10670.542947525313
2.0,10431.851022624998,10974.701839175887,10976.656089777769
3.0,10432.447732613084,10644.916806888976,10656.563724319496
4.0,10434.14960577162,10434.14960577162,10464.032655278825
4.0,10436.931486600994,10436.931486600994,10439.9068415513
4.0,10437.087270676477,10437.087270676477,10445.87068360696
4.0,10437.596838937403,10439.9068415513,10452.921707323048
3.0,10438.14573065491,10656.563724319496,10670.229398246558
2.0,10438.403063708887,10974.761712614927,10988.856999023716
0.0,10438.854624270709,10438.854624270709,10439.22108079998
1.0,10439.22108079998,11531.114341616218,11549.72599736818
0.0,10439.692938286747,10439.692938286747,10439.775384949671
1.0,10439.775384949671,11535.695871141274,11554.821260841101
3.0,10440.018412674282,10667.662451643779,10672.376151302446
3.0,10441.20071822612,10670.229398246558,10675.911576983628
0.0,10442.83534080265,10442.83534080265,10445.187314365994
2.0,10443.482668841274,10976.092172530753,11014.275622702038
3.0,10445.047473050823,10670.542947525313,10672.669831347559
1.0,10445.187314365994,11549.72599736818,11578.401410037231
2.0,10445.211784741126,10976.656089777769,10983.64376636348
2.0,10446.734479584653,10983.64376636348,11026.168023095266
2.0,10446.937150631758,10988.856999023716,11054.921889064435
3.0,10447.580677256445,10672.376151302446,10682.141316041425
4.0,10450.657174933312,10450.657174933312,10483.020778666656
2.0,10451.275101550767,11014.275622702038,11038.570848593168
0.0,10452.354292548776,10452.354292548776,10454.688459623978
0.0,10453.016499975372,10454.688459623978,10455.554711185305
1.0,10454.688459623978,11550.013756299166,11568.025066740362
4.0,10455.026867181225,10455.026867181225,10457.310883140754
1.0,10455.554711185305,11554.821260841101,11578.265998506453
0.0,10456.515657283038,10456.515657283038,10458.34232965987
0.0,10457.56676538798,10458.34232965987,10459.808159199298
2.0,10458.008285966958,11026.168023095266,11046.083040833164
1.0,10458.34232965987,11568.025066740362,11576.679975930063
0.0,10458.64790003882,10459.808159199298,10461.894125237359
0.0,10458.920007464323,10461.894125237359,10462.05850857584
1.0,10459.808159199298,11576.679975930063,11586.890999501382
0.0,10460.720367419328,10462.05850857584,10463.193935665286
4.0,10461.484233152923,10461.484233152923,10473.125820529303
3.0,10461.692460555021,10672.669831347559,10677.946836666224
4.0,10461.700508108574,10464.032655278825,10492.412166177492
1.0,10461.894125237359,11578.265998506453,11594.791846939417
1.0,10462.05850857584,11578.401410037231,11586.755522889976
1.0,10463.193935665286,11586.755522889976,11613.842810680344
3.0,10464.28757622402,10675.911576983628,10676.036793242663
3.0,10465.940375134618,10676.036793242663,10679.416295873249
3.0,10466.499414751062,10677.946836666224,10685.968120145806
0.0,10466.937022679329,10466.937022679329,10467.868445544582
1.0,10467.868445544582,11586.890999501382,11592.161380683257
4.0,10468.394232267485,10473.125820529303,10490.947635125085
2.0,10475.848878885572,11038.570848593168,11056.213867601617
2.0,10477.815331944836,11046.083040833164,11074.883923227537
0.0,10478.784255831542,10478.784255831542,10479.756445960726
1.0,10479.756445960726,11592.161380683257,11616.561695267994
2.0,10481.764615004186,11054.921889064435,11084.256728581098
4.0,10481.875109966271,10483.020778666656,10489.935046037393
0.0,10482.673768161823,10482.673768161823,10482.957731962511
1.0,10482.957731962511,11594.791846939417,11641.632566417713
2.0,10484.938855510776,11056.213867601617,11074.222945208847
0.0,10485.237076438643,10485.237076438643,10486.530894402857
1.0,10486.530894402857,11613.842810680344,11622.488746903562
2.0,10488.28903384847,11074.222945208847,11091.410168212558
0.0,10488.36491787964,10488.36491787964,10489.269214908154
1.0,10489.269214908154,11616.561695267994,11619.177373138747
0.0,10489.736019777187,10489.736019777187,10490.358319444296
1.0,10490.358319444296,11619.177373138747,11624.333117390785
2.0,10490.616232042214,11074.883923227537,11083.14408856625
4.0,10491.112674118524,10491.112674118524,10493.715597250924
3.0,10491.571162579812,10679.416295873249,10681.977189970194
3.0,10493.284481564775,10681.977189970194,10688.263467963341
0.0,10494.212920419968,10494.212920419968,10494.751021874785
4.0,10494.45668910813,10494.45668910813,10496.194272405444
4.0,10494.74825054464,10494.74825054464,10502.120340995943
1.0,10494.751021874785,11622.488746903562,11643.99607363345
4.0,10496.140662581129,10496.140662581129,10497.598674838415
2.0,10496.223995824948,11083.14408856625,11086.071528409737
4.0,10497.16610721212,10497.16610721212,10579.022970188753
4.0,10498.161189800385,10498.161189800385,10541.413582625662
4.0,10498.51014081198,10502.120340995943,10502.120956949784
2.0,10500.756217680751,11084.256728581098,11090.007897846335
0.0,10500.8139207191,10500.8139207191,10500.976571064162
1.0,10500.976571064162,11624.333117390785,11648.42544981881
3.0,10502.863247338757,10682.141316041425,10690.731678803002
3.0,10504.625996236335,10685.968120145806,10690.881685656748
3.0,10505.05761564146,10688.263467963341,10700.662030288726
4.0,10505.78248298324,10505.78248298324,10517.008327784946
0.0,10510.685032609235,10510.685032609235,10511.245594985434
1.0,10511.245594985434,11641.632566417713,11663.978476839096
4.0,10512.097910429007,10517.008327784946,10518.312925322529
2.0,10512.176625668631,11086.071528409737,11095.225026565236
3.0,10512.980054885878,10690.731678803002,10711.268991468036
2.0,10513.926638865258,11090.007897846335,11090.660865892693
4.0,10515.881934518891,10518.312925322529,10523.102540573107
2.0,10516.0529101104,11090.660865892693,11099.987150037088
3.0,10516.77986641138,10690.881685656748,10693.684452825264
3.0,10517.602136800248,10693.684452825264,10700.894465465974
3.0,10517.66146330225,10700.662030288726,10720.457571609384
4.0,10518.036117625114,10523.102540573107,10548.637281535097
4.0,10518.308212483396,10541.413582625662,10544.780200316829
4.0,10520.409681393638,10544.780200316829,10622.362495829291
3.0,10522.059577723023,10700.894465465974,10715.155398634342
3.0,10528.037981683368,10711.268991468036,10722.492911747779
3.0,10528.75120457172,10715.155398634342,10754.037899794972
0.0,10529.350626351406,10529.350626351406,10529.531806535844
3.0,10529.367566961999,10720.457571609384,10722.737332149172
1.0,10529.531806535844,11643.99607363345,11654.204039836912
4.0,10530.249606926747,10548.637281535097,10588.889198702005
3.0,10531.352531999386,10722.492911747779,10731.668520925201
3.0,10532.193255439326,10722.737332149172,10746.072478118487
4.0,10533.841689685774,10579.022970188753,10601.57809402462
2.0,10534.774686605604,11091.410168212558,11098.234885419937
3.0,10535.108021373526,10731.668520925201,10761.992422287894
0.0,10535.319684069307,10535.319684069307,10536.203445483252
1.0,10536.203445483252,11648.42544981881,11673.90572573511
2.0,10538.076135148936,11095.225026565236,11127.58083081555
3.0,10538.9171507383,10746.072478118487,10749.880091279823
4.0,10540.143812484785,10588.889198702005,10608.915107536171
2.0,10540.32664222412,11098.234885419937,11098.66736874257
0.0,10540.328745552246,10540.328745552246,10540.817414638863
1.0,10540.817414638863,11654.204039836912,11666.794665299634
3.0,10541.70501584374,10749.880091279823,10751.791111356131
4.0,10543.375542553991,10601.57809402462,10609.869975090263
2.0,10543.835658407545,11098.66736874257,11101.887501522744
0.0,10544.648112710971,10544.648112710971,10545.848978295595
0.0,10545.604673973574,10545.848978295595,10546.311883925486
3.0,10545.80503549437,10751.791111356131,10792.47543802084
1.0,10545.848978295595,11663.978476839096,11679.461508064258
1.0,10546.311883925486,11666.794665299634,11720.675266047441
0.0,10546.894824038132,10546.894824038132,10547.794501495622
1.0,10547.794501495622,11673.90572573511,11687.252675926276
2.0,10548.189079220612,11099.987150037088,11104.83297457776
4.0,10549.002138961212,10608.915107536171,10618.839600956075
2.0,10549.348377685505,11101.887501522744,11116.142769254053
3.0,10549.944411181796,10754.037899794972,10756.720601396602
3.0,10551.464229960056,10756.720601396602,10776.96787592975
3.0,10551.984933148466,10761.992422287894,10770.141999396355
3.0,10552.713364106155,10770.141999396355,10773.034966454712
4.0,10554.415396437968,10609.869975090263,10644.273688084864
3.0,10555.431471884403,10773.034966454712,10811.907777654224
3.0,10555.7826820805,10776.96787592975,10799.217439590577
4.0,10555.832888122608,10618.839600956075,10624.60396889658
4.0,10556.423203859653,10622.362495829291,10628.006187500336
3.0,10557.707342815174,10792.47543802084,10833.881840987731
3.0,10558.210923269658,10799.217439590577,10802.111193542914
0.0,10560.842970174168,10560.842970174168,10561.584195658676
1.0,10561.584195658676,11679.461508064258,11693.100625145109
0.0,10562.69143554804,10562.69143554804,10562.84939616736
1.0,10562.84939616736,11687.252675926276,11706.15250747845
2.0,10563.79497278136,11104.83297457776,11109.744605769743
0.0,10569.40970764069,10569.40970764069,10570.396033546329
4.0,10569.87803745778,10624.60396889658,10676.406356301346
1.0,10570.396033546329,11693.100625145109,11709.90028903588
0.0,10570.89279974978,10570.89279974978,10570.940734232769
1.0,10570.940734232769,11706.15250747845,11709.993328884144
2.0,10571.193770911044,11109.744605769743,11134.534161585332
0.0,10571.697165899132,10571.697165899132,10572.70555290282
0.0,10571.697404463173,10572.70555290282,10573.909437130009
1.0,10572.70555290282,11709.90028903588,11718.491748807886
4.0,10573.064619777208,10628.006187500336,10642.891509104338
0.0,10573.686050265664,10573.909437130009,10575.825720586363
3.0,10573.8930233695,10802.111193542914,10809.63457187849
1.0,10573.909437130009,11709.993328884144,11753.947937553245
4.0,10573.913332865279,10642.891509104338,10670.40093460197
0.0,10574.511305540324,10575.825720586363,10577.232596488984
1.0,10575.825720586363,11718.491748807886,11724.229245937431
2.0,10577.0519163441,11116.142769254053,11130.313884006684
1.0,10577.232596488984,11720.675266047441,11721.739617151006
2.0,10577.605326699131,11127.58083081555,11133.950536684475
3.0,10585.739231157828,10809.63457187849,10850.76598233514
2.0,10586.151767568404,11130.313884006684,11147.818830127273
4.0,10586.893604947538,10644.273688084864,10652.068180360522
2.0,10587.544473545491,11133.950536684475,11134.280679981353
0.0,10587.604802270871,10587.604802270871,10588.666908385268
2.0,10588.663277379075,11134.280679981353,11150.097005639078
1.0,10588.666908385268,11721.739617151006,11725.455565629034
0.0,10589.031364970451,10589.031364970451,10589.973583249142
0.0,10589.192090108812,10589.973583249142,10590.27051735212
1.0,10589.973583249142,11724.229245937431,11733.473665293966
2.0,10590.054760776018,11134.534161585332,11137.647058046265
1.0,10590.27051735212,11725.455565629034,11737.48267147302
3.0,10590.637477372191,10811.907777654224,10824.537836509124
4.0,10592.854362925329,10652.068180360522,10666.71247368812
0.0,10595.039248273997,10595.039248273997,10595.50950433966
1.0,10595.50950433966,11733.473665293966,11743.415688595172
2.0,10597.622968425188,11137.647058046265,11160.273978718125
4.0,10602.705258212169,10666.71247368812,10671.620410495392
0.0,10603.187524888706,10603.187524888706,10603.752429552334
1.0,10603.752429552334,11737.48267147302,11740.076184939051
4.0,10604.89093350967,10670.40093460197,10685.30977599722
4.0,10606.108159517722,10671.620410495392,10686.254463253856
4.0,10607.253890549806,10676.406356301346,10702.494784129816
0.0,10611.034809314311,10611.034809314311,10612.66014691608
0.0,10611.43765815084,10612.66014691608,10615.202205280413
4.0,10611.709058873339,10685.30977599722,10699.578135160937
3.0,10612.029708727026,10824.537836509124,10836.120609686335
1.0,10612.66014691608,11740.076184939051,11771.104670562807
1.0,10615.202205280413,11743.415688595172,11749.43462826531
2.0,10615.70197183113,11147.818830127273,11149.723653068157
4.0,10616.052849131,10686.254463253856,10686.659090972535
2.0,10616.822633764174,11149.723653068157,11150.196303883962
2.0,10617.013281464073,11150.097005639078,11152.191800983734
0.0,10617.448445926613,10617.448445926613,10619.012353603897
2.0,10618.605851962442,11150.196303883962,11155.023188539499
1.0,10619.012353603897,11749.43462826531,11753.435609330803
2.0,10619.68104214664,11152.191800983734,11152.216252914435
3.0,10619.83221052803,10833.881840987731,10854.512695765674
2.0,10620.325745554535,11152.216252914435,11167.530087210791
3.0,10621.105116796589,10836.120609686335,10849.32189976738
0.0,10621.138779105795,10621.138779105795,10621.765007024182
4.0,10621.299864584342,10686.659090972535,10688.47314889259
1.0,10621.765007024182,11753.435609330803,11811.798332106253
2.0,10621.79503985396,11155.023188539499,11163.9849838467
3.0,10622.162327051788,10849.32189976738,10856.663229838436
3.0,10622.352904027237,10850.76598233514,10852.113455385179
3.0,10624.134523908708,10852.113455385179,10862.144136782214
3.0,10624.519205105044,10854.512695765674,10858.638875542712
2.0,10625.696204346012,11160.273978718125,11186.526424655427
0.0,10628.75645848773,10628.75645848773,10630.375366232227
1.0,10630.375366232227,11753.947937553245,11770.335182645726
4.0,10630.913535332995,10688.47314889259,10699.174553799136
2.0,10631.60316654091,11163.9849838467,11174.491293260477
4.0,10631.763603670575,10699.174553799136,10699.250163039562
2.0,10631.883808918503,11167.530087210791,11185.734319529134
2.0,10633.706841472178,11174.491293260477,11181.985033549106
3.0,10633.930748049435,10856.663229838436,10875.150631657238
3.0,10634.010227845234,10858.638875542712,10880.161349424374
3.0,10635.371746569332,10862.144136782214,10871.810748255295
2.0,10637.397317097566,11181.985033549106,11191.965651160644
2.0,10637.98511337832,11185.734319529134,11193.365641039649
0.0,10640.526834917682,10640.526834917682,10640.54012028237
1.0,10640.54012028237,11770.335182645726,11772.560310628345
0.0,10642.952101582716,10642.952101582716,10643.33663995106
1.0,10643.33663995106,11771.104670562807,11830.953844388436
4.0,10643.448759740197,10699.250163039562,10700.832111906808
4.0,10644.916806888976,10699.578135160937,10716.625920937457
2.0,10645.516219672772,11186.526424655427,11197.55817342028
3.0,10647.099347851356,10871.810748255295,10907.017868252562
0.0,10648.66075596275,10648.66075596275,10649.905881068391
1.0,10649.905881068391,11772.560310628345,11803.442857496899
3.0,10650.047095516951,10875.150631657238,10883.519305392907
3.0,10650.944053247364,10880.161349424374,10889.286993139527
0.0,10654.76466484083,10654.76466484083,10655.31290589021
1.0,10655.31290589021,11803.442857496899,11834.150935524987
0.0,10655.714622126412,10655.714622126412,10657.815279404345
4.0,10656.563724319496,10700.832111906808,10700.94488745293
1.0,10657.815279404345,11811.798332106253,11822.287909235389
2.0,10663.00786911355,11191.965651160644,11231.531310773407
2.0,10664.21195405826,11193.365641039649,11198.105815880266
3.0,10665.317625358428,10883.519305392907,10887.627403821502
0.0,10665.682973408448,10665.682973408448,10666.672225697912
3.0,10665.812214648931,10887.627403821502,10888.69410553706
1.0,10666.672225697912,11822.287909235389,11839.372112958701
3.0,10667.464280543587,10888.69410553706,10935.168685570046
4.0,10667.662451643779,10700.94488745293,10707.457485311874
0.0,10669.3875038348,10669.3875038348,10669.816326235008
1.0,10669.816326235008,11830.953844388436,11837.785076109962
3.0,10670.11547837164,10889.286993139527,10891.115683953674
4.0,10670.229398246558,10702.494784129816,10712.05723319011
4.0,10670.542947525313,10707.457485311874,10731.688204050317
4.0,10672.376151302446,10712.05723319011,10730.853253779303
4.0,10672.669831347559,10716.625920937457,10733.674186373291
3.0,10672.952188974903,10891.115683953674,10893.544884077635
3.0,10673.07176678666,10893.544884077635,10939.238641013162
3.0,10675.838151408847,10907.017868252562,10922.20397221631
4.0,10675.911576983628,10730.853253779303,10747.45393329158
4.0,10676.036793242663,10731.688204050317,10735.332630044992
4.0,10677.946836666224,10733.674186373291,10750.651677615404
4.0,10679.416295873249,10735.332630044992,10738.726317880832
3.0,10679.465575536984,10922.20397221631,10929.877075941009
2.0,10679.594249949492,11197.55817342028,11206.496955331057
3.0,10681.303799648522,10929.877075941009,10940.060523547534
0.0,10681.402845535062,10681.402845535062,10683.131009294146
3.0,10681.835087918853,10935.168685570046,10936.823681532165
4.0,10681.977189970194,10738.726317880832,10740.718331633763
4.0,10682.141316041425,10740.718331633763,10801.267565568449
1.0,10683.131009294146,11834.150935524987,11837.886927267951
0.0,10683.299574491792,10683.299574491792,10683.435674549937
1.0,10683.435674549937,11837.785076109962,11839.316545163358
3.0,10683.969005816187,10936.823681532165,10939.37743277386
2.0,10685.385040904108,11198.105815880266,11206.84020023929
4.0,10685.968120145806,10747.45393329158,10780.622253634028
4.0,10688.263467963341,10750.651677615404,10759.404608520625
0.0,10689.558172462845,10689.558172462845,10689.857321633794
1.0,10689.857321633794,11837.886927267951,11840.045462741577
4.0,10690.731678803002,10759.404608520625,10762.192997811417
4.0,10690.881685656748,10762.192997811417,10766.046061805751
3.0,10691.030793887525,10939.238641013162,10940.126479162904
0.0,10691.169950489311,10691.169950489311,10692.237803865724
3.0,10691.5544312982,10939.37743277386,10971.709566341631
1.0,10692.237803865724,11839.316545163358,11843.563619245808
4.0,10693.684452825264,10766.046061805751,10777.361647085354
3.0,10695.955879767465,10940.060523547534,10947.950011923209
2.0,10697.978713343333,11206.496955331057,11213.845356586191
2.0,10699.331023350962,11206.84020023929,11210.012963191035
4.0,10700.662030288726,10777.361647085354,10790.026361641549
4.0,10700.894465465974,10780.622253634028,10790.639492392458
0.0,10701.00821999545,10701.00821999545,10702.021291614812
1.0,10702.021291614812,11839.372112958701,11843.976891393013
2.0,10702.669253245154,11210.012963191035,11235.249226481335
2.0,10707.45772851548,11213.845356586191,11219.764021130923
0.0,10707.770074275992,10707.770074275992,10708.772363801136
1.0,10708.772363801136,11840.045462741577,11847.348918005227
0.0,10709.389124799314,10709.389124799314,10710.59813661473
1.0,10710.59813661473,11843.563619245808,11861.258081283297
4.0,10711.268991468036,10790.026361641549,10800.626486083973
0.0,10712.791791798729,10712.791791798729,10713.14450438782
1.0,10713.14450438782,11843.976891393013,11858.499987493879
